"","Date.Local","lax.ozone.Mean","lax.ozone.Max.Value","lax.ozone.Max.Hour","lax.ozone.AQI","lax.nitrogen.Mean","lax.nitrogen.Max.Value","lax.nitrogen.Max.Hour","lax.nitrogen.AQI","lax.pm.Max.Value","lax.pm.Max.Hour","lax.pm.Mean","lax.pm.AQI","lax.temp.Mean","lax.temp.Max.Value","lax.temp.Max.Hour","lax.rh.Mean","lax.rh.Max.Value","lax.rh.Max.Hour"
"1732","2011-08-21",0.032941,0.053,10,49,9.75,15.5,9,14,11.4,0,11.4,48,69.4375,82.9,11,69.5,82,23
"1733","2011-08-22",0.021059,0.041,10,38,20.629167,41.1,9,39,9.3,0,9.3,39,70.795833,82.4,13,66.875,84,2
"1734","2011-08-23",0.010909,0.029,13,27,25.811765,42.2,7,40,11.3,0,11.3,47,73,87.9,11,64.166667,80,4
"1735","2011-08-24",0.012154,0.034,11,31,26.910526,42,7,40,9.6,0,9.6,40,74.954167,87.6,12,62.166667,82,4
"1736","2011-08-25",0.020471,0.045,10,42,33.025,57.6,9,54,11.8,0,11.8,49,78.779167,94.8,11,54.208333,73,4
"1737","2011-08-25",0.020471,0.045,10,42,33.025,57.6,9,54,11.9,0,11.9,50,78.779167,94.8,11,54.208333,73,4
"1738","2011-08-26",0.015941,0.035,8,32,30.978261,45.5,18,42,12.3,0,12.3,51,80.8375,93,12,53.541667,70,5
"1739","2011-08-27",0.024294,0.051,9,47,27.7625,50,8,47,11.5,0,11.5,48,81.008333,97.7,11,53.583333,70,3
"1740","2011-08-28",0.030471,0.06,10,67,26.654167,47.7,22,44,11.7,0,11.7,49,80.4,93.1,11,51.625,66,2
"1741","2011-08-29",0.026235,0.044,11,41,30.333333,44.2,21,42,12.6,0,12.6,52,77.279167,92.6,12,56.666667,72,23
"1742","2011-08-30",0.022941,0.041,10,38,22.245833,32.5,8,30,15.3,0,15.3,58,71.85,84.7,12,67.166667,83,2
"1743","2011-08-31",0.024882,0.037,11,34,20.473913,26.9,0,25,12.5,0,12.5,52,69.245833,84.1,12,69.041667,83,23
"1744","2011-08-31",0.024882,0.037,11,34,20.473913,26.9,0,25,12.8,0,12.8,52,69.245833,84.1,12,69.041667,83,23
"1745","2011-09-01",0.029235,0.042,11,39,22.354167,40.9,10,38,15,0,15,57,68.4375,81.9,14,70.666667,85,4
"1746","2011-09-02",0.029824,0.047,10,44,22.829167,40.2,10,38,15.2,0,15.2,58,66.9,82.3,12,73.333333,89,5
"1747","2011-09-03",0.025529,0.048,10,44,21.004167,39.6,23,37,11.5,0,11.5,48,67.495833,81.1,12,68.958333,85,3
"1748","2011-09-04",0.030529,0.052,10,48,23.741667,37.8,9,35,13.5,0,13.5,54,70.391667,82.4,14,62.541667,80,5
"1749","2011-09-05",0.035235,0.065,10,84,25.245833,50.3,23,47,16.8,0,16.8,61,77.283333,92.1,13,55.666667,71,3
"1750","2011-09-06",0.029471,0.059,11,64,41.382609,67,21,65,15.3,0,15.3,58,85.5625,102.4,12,45.458333,64,1
"1751","2011-09-07",0.029294,0.064,10,80,47.491667,109.6,9,103,17.6,0,17.6,63,85.758333,101.7,11,46.125,62,3
"1752","2011-09-08",0.0175,0.038,8,35,36.6,61.7,8,58,14.2,0,14.2,55,79.722727,97.7,11,50.272727,66,23
"1753","2011-09-09",0.027941,0.036,9,33,26.230435,39.5,8,37,14.9,0,14.9,57,72.470833,85.5,12,63.791667,78,21
"1754","2011-09-10",0.036176,0.044,10,41,8.979167,15.3,6,14,10.7,0,10.7,45,67.929167,76.9,14,69.583333,78,3
"1755","2011-09-11",0.035059,0.049,10,45,7.2875,12,22,11,7.7,0,7.7,32,69.3625,81.9,12,64.333333,76,23
"1756","2011-09-12",0.023412,0.042,10,39,21.9125,44.4,10,42,10,0,10,42,70.970833,85.4,11,64.5,81,2
"1757","2011-09-12",0.023412,0.042,10,39,21.9125,44.4,10,42,10.4,0,10.4,43,70.970833,85.4,11,64.5,81,2
"1758","2011-09-13",0.025529,0.041,10,38,22.065217,31,10,29,11.5,0,11.5,48,71.554167,84.8,11,67.083333,81,2
"1759","2011-09-14",0.027727,0.035,13,32,18.3875,29.9,6,27,14.7,0,14.7,56,70.1125,81.8,11,72.083333,84,4
"1760","2011-09-16",0.027235,0.03,9,28,17.143478,23.5,17,22,16.3,0,16.3,60,66.979167,72,13,74.916667,80,4
"1761","2011-09-17",0.026882,0.042,11,39,14.179167,26.1,23,25,10,0,10,42,67.375,78.1,12,70.125,80,23
"1762","2011-09-18",0.028647,0.047,10,44,17.779167,30.1,0,28,12.4,0,12.4,52,68.579167,84.3,11,71.625,85,5
"1763","2011-09-18",0.028647,0.047,10,44,17.779167,30.1,0,28,12.3,0,12.3,51,68.579167,84.3,11,71.625,85,5
"1764","2011-09-19",0.028235,0.045,9,42,23.275,35.2,7,33,15.4,0,15.4,58,68.975,79.8,11,73.166667,85,0
"1765","2011-09-21",0.0168,0.029,14,27,23.74,45.9,11,42,27.6,0,27.6,84,68.5125,84.3,11,74,85,0
"1766","2011-09-22",0.029118,0.047,12,44,29.9375,55.6,11,52,25.6,0,25.6,79,69.416667,91.6,12,74.041667,90,3
"1767","2011-09-23",0.027176,0.039,10,36,24.691667,40.2,9,38,16.8,0,16.8,61,69.9,83.5,12,73.041667,87,2
"1768","2011-09-24",0.040765,0.045,13,42,17.366667,24.7,8,23,25.8,0,25.8,80,66.5625,76.4,14,77.333333,85,2
"1769","2011-09-24",0.040765,0.045,13,42,17.366667,24.7,8,23,25.7,0,25.7,80,66.5625,76.4,14,77.333333,85,2
"1770","2011-09-25",0.032706,0.049,9,45,12.975,30,23,28,16,0,16,59,66.8125,77.9,12,69.958333,79,23
"1771","2011-09-26",0.027647,0.046,12,43,23.904167,39.5,23,37,17.9,0,17.9,63,67.266667,79.2,14,71.916667,81,23
"1772","2011-09-27",0.029353,0.045,11,42,35.920833,88.6,10,87,20.2,0,20.2,68,72.283333,91.7,12,68.208333,84,4
"1773","2011-09-28",0.032471,0.053,11,49,25.516667,36.8,7,34,33.9,0,33.9,97,69.4625,81.1,13,75.125,86,5
"1774","2011-09-29",0.023455,0.031,13,29,24.25,38.9,7,36,24.5,0,24.5,77,69.45,84,12,71.75,85,3
"1775","2011-09-30",0.011462,0.024,11,22,22.663158,36.3,14,34,13.4,0,13.4,54,67.854167,79.5,10,73,85,1
"1776","2011-09-30",0.011462,0.024,11,22,22.663158,36.3,14,34,14.4,0,14.4,56,67.854167,79.5,10,73,85,1
"1777","2011-10-01",0.018,0.037,10,34,31.173913,60.4,10,57,12.4,0,12.4,52,73.879167,89.2,12,57.75,82,2
"1778","2011-10-02",0.015471,0.034,10,31,26.486957,42.6,8,40,10.8,0,10.8,45,74.35,86.2,12,54.125,67,5
"1779","2011-10-03",0.026471,0.033,11,31,21.586957,41,7,39,7.9,0,7.9,33,69.2,81.8,10,59.625,75,23
"1780","2011-10-04",0.030235,0.034,12,31,12.895455,24.9,6,23,3.9,0,3.9,16,63.866667,70.8,13,69.583333,79,6
"1781","2011-10-05",0.018294,0.026,14,24,17.991304,29.4,3,27,6.1,0,6.1,25,59.570833,63.9,16,78.333333,90,11
"1782","2011-10-06",0.016882,0.031,10,29,22.417391,36.4,19,34,7.2,0,7.2,30,60.6625,71.8,11,65,85,3
"1783","2011-10-06",0.016882,0.031,10,29,22.417391,36.4,19,34,7.9,0,7.9,33,60.6625,71.8,11,65,85,3
"1784","2011-10-07",0.017176,0.033,10,31,23.782609,36.1,20,34,7.8,0,7.8,33,62.654167,75.6,11,63,82,5
"1785","2011-10-08",0.021176,0.042,10,39,26.169565,44.8,20,42,11.1,0,11.1,46,66.025,81.1,10,53.166667,75,0
"1786","2011-10-09",0.026706,0.051,10,47,27.313043,47.5,22,44,9.7,0,9.7,40,69.766667,86.2,11,47.583333,68,23
"1787","2011-10-10",0.026588,0.05,11,46,33.526087,53.9,11,50,16,0,16,59,67.395833,84.2,11,60.125,81,22
"1788","2011-10-12",0.021529,0.047,10,44,38.873913,60.1,19,57,14.5,0,14.5,56,82.433333,105.1,13,42.541667,72,0
"1789","2011-10-12",0.021529,0.047,10,44,38.873913,60.1,19,57,13.6,0,13.6,54,82.433333,105.1,13,42.541667,72,0
"1790","2011-10-13",0.024647,0.048,10,44,41.373913,70.3,19,68,11.8,0,11.8,49,82.654167,104.9,11,35.916667,65,23
"1791","2011-10-14",0.024824,0.042,9,39,36.956522,56.1,10,53,16.9,0,16.9,61,73.429167,89,13,59.666667,85,19
"1792","2011-10-15",0.025706,0.04,10,37,17.517391,29.3,10,27,21.6,0,21.6,71,67.908333,80.2,11,73,85,23
"1793","2011-10-16",0.020824,0.043,10,40,19.678261,33.4,21,31,12.4,0,12.4,52,66.5625,81.4,12,73.958333,88,4
"1794","2011-10-17",0.021941,0.029,10,27,32.095652,48.5,9,45,20.3,0,20.3,68,69.004167,86.9,12,69.875,89,23
"1795","2011-10-18",0.020647,0.031,10,29,25.772727,38.6,11,36,29.7,0,29.7,88,65.041667,77.2,12,78.958333,89,0
"1796","2011-10-20",0.026727,0.035,13,32,20.073333,24.4,6,23,27.8,0,27.8,84,64.095833,73.7,13,73.708333,83,2
"1797","2011-10-22",0.015824,0.032,10,30,39.163636,56.7,10,53,24,0,24,76,67.6375,86.8,12,70.416667,87,23
"1798","2011-10-23",0.041294,0.049,12,45,29.373913,51.8,9,48,39.6,0,39.6,111,64.3375,83.6,12,77.625,90,2
"1799","2011-10-24",0.042235,0.049,13,45,20.426087,35.7,10,33,41.7,0,41.7,116,62.8,72.6,13,77.125,87,0
"1800","2011-10-24",0.042235,0.049,13,45,20.426087,35.7,10,33,40.2,0,40.2,113,62.8,72.6,13,77.125,87,0
"1801","2011-10-25",0.026444,0.03,15,28,13.8,28.4,5,26,15.3,0,15.3,58,61.2125,64.6,11,79.583333,89,6
"1802","2011-10-26",0.017,0.036,10,33,17.1,34.4,6,32,10.1,0,10.1,42,61.9125,70.7,12,71.708333,86,1
"1803","2011-10-27",0.017176,0.035,10,32,30.518182,44.9,20,42,11.8,0,11.8,49,63.820833,80,12,49.625,80,0
"1804","2011-10-28",0.017412,0.037,10,34,32.909091,47.8,19,44,11.1,0,11.1,46,65.891667,84.2,12,33.041667,58,0
"1805","2011-10-29",0.012294,0.027,9,25,41.772727,54.7,19,51,15.9,0,15.9,59,67.016667,86.2,11,38.708333,55,6
"1806","2011-10-30",0.0252,0.049,10,45,39.063636,63.5,20,61,21.6,0,21.6,71,68.3,92,11,43.041667,70,23
"1807","2011-10-30",0.0252,0.049,10,45,39.063636,63.5,20,61,22,0,22,72,68.3,92,11,43.041667,70,23
"1808","2011-10-31",0.021133,0.044,9,41,33.2,65,11,63,25.8,0,25.8,80,65.504167,82,10,60.333333,88,23
"1809","2011-11-02",0.015824,0.03,9,28,32.931818,51,8,48,15.4,0,15.4,58,68.620833,86.7,12,36.083333,85,1
"1810","2011-11-03",0.030588,0.034,19,31,22.031818,45,7,42,9.1,0,9.1,38,64.690909,75.9,12,44.772727,73,17
"1811","2011-11-04",0.022588,0.029,7,27,6.945455,21.9,17,20,4.6,0,4.6,19,56.027273,61.3,9,65.636364,80,17
"1812","2011-11-05",0.017118,0.033,10,31,15.431818,30.9,19,28,8.7,0,8.7,36,54.404545,66.6,12,60.681818,83,5
"1813","2011-11-05",0.017118,0.033,10,31,15.431818,30.9,19,28,9.2,0,9.2,38,54.404545,66.6,12,60.681818,83,5
"1814","2011-11-06",0.016529,0.032,10,30,10.609524,24.2,19,23,8.8,0,8.8,37,52.027273,63.9,13,71.181818,83,9
"1815","2011-11-07",0.013294,0.026,9,24,19.152381,32,20,30,9.3,0,9.3,39,54.804545,67.5,12,63.090909,83,1
"1816","2011-11-08",0.011941,0.026,9,24,26.685,45,18,42,10.7,0,10.7,45,58.981818,74.1,13,48.590909,72,1
"1817","2011-11-09",0.013824,0.03,9,28,27.040909,44.9,18,42,9.2,0,9.2,38,62.0375,79.3,14,36.875,63,2
"1818","2011-11-11",0.018235,0.031,11,29,27.977273,43.6,23,41,9,0,9,38,64.983333,75.4,12,32.25,42,20
"1819","2011-11-11",0.018235,0.031,11,29,27.977273,43.6,23,41,8,0,8,33,64.983333,75.4,12,32.25,42,20
"1820","2011-11-12",0.017118,0.034,7,31,12.890909,43.6,0,41,6.2,0,6.2,26,59.733333,63,15,59.291667,69,23
"1821","2011-11-13",0.017471,0.034,10,31,14.681818,33.9,19,31,9.1,0,9.1,38,62.1,72.8,11,61.541667,77,2
"1822","2011-11-14",0.022235,0.025,20,23,17.252381,26.9,0,25,14.3,0,14.3,56,59.013043,68.9,12,71.26087,80,5
"1823","2011-11-15",0.018294,0.031,11,29,11.981818,28.4,22,26,18.5,0,18.5,64,60.391667,68.8,11,70.916667,84,21
"1824","2011-11-16",0.013,0.026,10,24,26.904545,40.3,20,38,30.6,0,30.6,90,59.575,72.2,12,75.916667,86,1
"1825","2011-11-17",0.014294,0.025,10,23,34.142857,54.1,11,51,22.8,0,22.8,74,61.4875,76.9,11,68.25,87,20
"1826","2011-11-17",0.014294,0.025,10,23,34.142857,54.1,11,51,23.5,0,23.5,75,61.4875,76.9,11,68.25,87,20
"1827","2011-11-18",0.011706,0.019,7,18,28.972727,47.1,23,44,31.5,0,31.5,92,57.625,60.1,12,75.208333,81,0
"1828","2011-11-19",0.022824,0.033,9,31,20,46.2,0,43,9.3,0,9.3,39,57.483333,63.5,11,71.625,83,3
"1829","2011-11-20",0.011353,0.026,8,24,20.177273,32.9,18,30,7.5,0,7.5,31,51.9125,55.5,10,81.708333,89,13
"1830","2011-11-21",0.014235,0.029,10,27,24.063636,33.8,20,31,9.6,0,9.6,40,54.204167,65.3,11,74.708333,90,3
"1831","2011-11-23",0.015867,0.02,15,19,28.771429,42.4,8,40,13.4,0,13.4,54,57.966667,71.1,14,67.583333,79,17
"1832","2011-11-23",0.015867,0.02,15,19,28.771429,42.4,8,40,14.6,0,14.6,56,57.966667,71.1,14,67.583333,79,17
"1833","2011-11-24",0.021647,0.032,11,30,17.540909,33.4,1,31,12.6,0,12.6,52,56.575,64.2,13,71.208333,82,1
"1834","2011-11-25",0.012176,0.028,9,26,24.945455,41.7,18,39,16.8,0,16.8,61,56.670833,70.7,12,69.791667,84,3
"1835","2011-11-26",0.011235,0.025,9,23,32.290909,47.5,17,44,12.6,0,12.6,52,65.029167,88.6,14,48.833333,79,4
"1836","2011-11-27",0.014235,0.033,9,31,24.909091,43.9,17,41,7.2,0,7.2,30,68.130435,89.3,13,31.869565,48,0
"1837","2011-11-28",0.006294,0.013,8,12,37.372727,47.5,18,44,10.2,0,10.2,43,66.4625,85.4,13,38.791667,60,23
"1838","2011-11-29",0.005176,0.009,7,8,44.477273,63.1,16,61,16.3,0,16.3,60,66.804167,87.7,12,44.166667,63,0
"1839","2011-11-29",0.005176,0.009,7,8,44.477273,63.1,16,61,16.8,0,16.8,61,66.804167,87.7,12,44.166667,63,0
"1840","2011-11-30",0.019765,0.036,23,33,31.685,54.6,9,51,21.8,0,21.8,71,59.808696,73.6,12,56.217391,83,17
"1841","2011-12-01",0.001222,0.004,15,4,19.046667,37.7,23,35,7.7,0,7.7,32,61.877273,67.9,14,22.863636,40,23
"1842","2011-12-02",0.009647,0.022,9,20,28.731818,41.1,20,39,12.7,0,12.7,52,55.658333,66,12,50.333333,63,5
"1843","2011-12-03",0.015706,0.035,10,32,22.347826,38.5,20,36,9.1,0,9.1,38,54.716667,68,12,36.166667,68,4
"1844","2011-12-04",0.009706,0.024,10,22,26.995652,38,19,36,11.5,0,11.5,48,50.9125,67.2,14,37.5,57,22
"1845","2011-12-05",0.008235,0.021,9,19,34.391304,46.9,18,43,15.8,0,15.8,59,52.2,66.2,14,42.583333,61,3
"1846","2011-12-06",0.005882,0.016,9,15,36.322727,49.1,7,46,12.1,0,12.1,51,50.929167,68.3,12,38.75,56,0
"1847","2011-12-08",0.001643,0.007,10,6,43.415,49.9,15,46,21.7,0,21.7,71,54.304167,71.6,13,47.541667,68,23
"1848","2011-12-09",0.003412,0.009,9,8,44.678261,52.2,17,49,22.8,0,22.8,74,56.520833,73.7,12,48.916667,67,0
"1849","2011-12-10",0.007353,0.018,9,17,34.017391,41.8,18,39,14.3,0,14.3,56,57.441667,75.1,11,44.708333,70,23
"1850","2011-12-11",0.017235,0.031,10,29,22.578261,36.5,0,34,21.5,0,21.5,71,52.320833,61.7,12,68.583333,79,5
"1851","2011-12-11",0.017235,0.031,10,29,22.578261,36.5,0,34,21.5,0,21.5,71,52.320833,61.7,12,68.583333,79,5
"1852","2011-12-12",0.010176,0.016,12,15,25.256522,36.8,0,34,13.1,0,13.1,53,49.975,51.9,0,79.333333,84,11
"1853","2011-12-13",0.001,0.004,14,4,26.568421,39.1,18,37,9.1,0,9.1,38,53.7375,65.6,12,68.333333,84,1
"1854","2011-12-17",0.003882,0.008,12,7,35.313043,49.5,9,46,11.9,0,11.9,50,56.383333,65.4,15,54.208333,77,23
"1855","2011-12-17",0.003882,0.008,12,7,35.313043,49.5,9,46,11.8,0,11.8,49,56.383333,65.4,15,54.208333,77,23
"1856","2011-12-18",0.011529,0.023,10,21,20.582609,30.8,21,28,14.5,0,14.5,56,54.491667,65.3,13,73.166667,83,23
"1857","2011-12-19",0.004118,0.01,8,9,30.322727,39.7,18,37,15,0,15,57,53.95,57.9,15,75.666667,87,3
"1858","2011-12-20",0.003588,0.01,9,9,33.731818,42.2,19,40,17.6,0,17.6,63,55.695833,69.2,14,63.791667,80,3
"1859","2011-12-21",0.004412,0.011,8,10,35.063636,44.5,18,42,18.7,0,18.7,65,54.308333,67.5,10,64.666667,85,22
"1860","2011-12-22",0.008941,0.022,10,20,28.040909,39.5,20,37,12.5,0,12.5,52,55.345833,69.1,12,46.791667,83,0
"1861","2011-12-23",0.005353,0.013,9,12,35.377273,43.8,9,41,12.2,0,12.2,51,53.433333,70.5,14,32.083333,54,6
"1862","2011-12-23",0.005353,0.013,9,12,35.377273,43.8,9,41,12.5,0,12.5,52,53.433333,70.5,14,32.083333,54,6
"1863","2011-12-24",0.007,0.018,10,17,30.745455,37.7,18,35,19.9,0,19.9,67,56.158333,75.4,13,30.75,52,6
"1864","2011-12-25",0.010059,0.025,9,23,24.609091,36.7,18,34,16.5,0,16.5,60,57.508333,78.7,14,32.666667,48,5
"1865","2011-12-26",0.006412,0.017,8,16,31.65,43.2,18,41,13.6,0,13.6,54,57.808333,77.3,12,35.916667,57,23
"1866","2011-12-27",0.002429,0.01,10,9,41.442105,58.5,15,55,26.2,0,26.2,81,55.929167,76.1,13,47.541667,63,21
"1867","2011-12-28",0.004706,0.012,8,11,38.877273,46.1,19,43,12.5,0,12.5,52,61.291667,83.5,13,35.791667,56,23
"1868","2011-12-29",0.001706,0.005,8,5,52.590476,70.1,17,68,28.3,0,28.3,85,61.216667,80.3,14,47.625,74,23
"1869","2011-12-29",0.001706,0.005,8,5,52.590476,70.1,17,68,28.9,0,28.9,86,61.216667,80.3,14,47.625,74,23
"1870","2011-12-30",0.001176,0.003,7,3,56.06087,97.5,11,97,44.1,0,44.1,122,58.783333,71.2,12,63.875,82,23
"1871","2011-12-31",0.00425,0.009,7,8,49.873913,79.3,14,78,49.3,0,49.3,135,60.391667,82,12,62.5,84,3
"1872","2012-01-01",0.010176,0.026,8,24,27.682609,48.8,17,45,13.5,0,13.5,54,68.1625,89.5,14,32.416667,62,18
"1873","2012-01-02",0.005706,0.014,9,13,33.06087,43.9,18,41,9.1,0,9.1,38,66.779167,86.7,14,34.625,60,19
"1874","2012-01-03",0.004471,0.011,9,10,40.040909,48.3,19,45,9.2,0,9.2,38,67.7625,86.2,12,29.75,45,21
"1875","2012-01-04",0.001667,0.007,12,6,36.816667,49.2,16,46,8.8,0,8.8,37,70.295833,92,14,26.291667,38,6
"1876","2012-01-04",0.001667,0.007,12,6,36.816667,49.2,16,46,8.3,0,8.3,35,70.295833,92,14,26.291667,38,6
"1877","2012-01-05",0.005235,0.015,9,14,38.104762,49,19,46,9.4,0,9.4,39,68.833333,88.7,13,28,46,22
"1878","2012-01-06",0.002765,0.008,8,7,44.254545,60.6,16,57,19.3,0,19.3,66,61.5125,77,12,50.208333,78,23
"1879","2012-01-07",0.005176,0.012,9,11,30.1,40,0,38,28.2,0,28.2,85,54.683333,66.6,14,79.291667,92,5
"1880","2012-01-08",0.008588,0.022,9,20,27.230435,39,17,37,15,0,15,57,57.116667,71.3,10,50.791667,86,0
"1881","2012-01-09",0.006588,0.016,9,15,33.665217,44.3,8,42,7.7,0,7.7,32,61.6,76.8,14,34.041667,57,22
"1882","2012-01-10",0.006353,0.015,10,14,37.990909,48.4,19,45,15,0,15,57,58.058333,72.8,13,47.291667,66,23
"1883","2012-01-10",0.006353,0.015,10,14,37.990909,48.4,19,45,14.8,0,14.8,57,58.058333,72.8,13,47.291667,66,23
"1884","2012-01-11",0.001647,0.005,8,5,44.690476,60.5,14,57,23.3,0,23.3,75,57.875,71.5,13,49.916667,66,0
"1885","2012-01-12",0.005588,0.015,8,14,39.273913,51,17,48,15.2,0,15.2,58,63.666667,80.5,13,38.5,61,1
"1886","2012-01-13",0.007765,0.019,9,18,33.465217,45,17,42,10.7,0,10.7,45,61.154167,81.5,14,25.333333,46,0
"1887","2012-01-14",0.002824,0.007,8,6,34.452174,41.5,18,39,14,0,14,55,56.341667,72.7,13,30.958333,49,21
"1888","2012-01-15",0.018235,0.023,11,21,22.321739,37.1,1,35,15.5,0,15.5,58,55.008333,64,14,52.875,76,23
"1889","2012-01-16",0.016412,0.024,11,22,20.382609,34.9,1,32,11.8,0,11.8,49,52.979167,60.4,12,68.875,83,4
"1890","2012-01-16",0.016412,0.024,11,22,20.382609,34.9,1,32,12.7,0,12.7,52,52.979167,60.4,12,68.875,83,4
"1891","2012-01-17",0.012824,0.026,10,24,23.313636,35.5,21,33,9.6,0,9.6,40,51.5,62.6,12,65.458333,79,22
"1892","2012-01-18",0.008235,0.019,11,18,30.617391,39.4,20,37,14.5,0,14.5,56,53.358333,70.2,13,64.958333,79,23
"1893","2012-01-20",0.012412,0.022,11,20,28.495455,39.2,0,37,21.7,0,21.7,71,55.266667,65.6,12,72.583333,82,1
"1894","2012-01-21",0.011118,0.022,11,20,20.321739,36.7,0,34,10.5,0,10.5,44,56.254167,66.1,14,72.416667,90,6
"1895","2012-01-22",0.011706,0.023,10,21,17.356522,29.3,22,27,11.3,0,11.3,47,54.275,66.1,14,70.958333,82,21
"1896","2012-01-22",0.011706,0.023,10,21,17.356522,29.3,22,27,11.6,0,11.6,48,54.275,66.1,14,70.958333,82,21
"1897","2012-01-23",0.005941,0.016,7,15,21.417391,27.5,0,25,9.2,0,9.2,38,51.333333,54.5,16,83,88,22
"1898","2012-01-24",0.006118,0.016,9,15,26.327273,41,19,39,8.4,0,8.4,35,56.479167,70.2,14,66.666667,88,0
"1899","2012-01-25",0.004941,0.013,9,12,32.882609,44.4,18,42,10,0,10,42,65.045833,84.1,13,46.833333,67,4
"1900","2012-01-26",0.003882,0.01,9,9,30.790909,41.8,9,39,10,0,10,42,66.333333,85.4,11,53.166667,79,23
"1901","2012-01-27",0.006706,0.015,11,14,31.347826,56,12,53,10,0,10,42,64.141667,82.9,14,52.541667,84,3
"1902","2012-01-28",0.008471,0.02,9,19,32.308696,45.5,18,42,9.3,0,9.3,39,62.2625,82.4,14,30.333333,54,4
"1903","2012-01-28",0.008471,0.02,9,19,32.308696,45.5,18,42,9.2,0,9.2,38,62.2625,82.4,14,30.333333,54,4
"1904","2012-01-29",0.013176,0.031,9,29,26.021739,44.8,18,42,7.7,0,7.7,32,62.7,84.5,14,24.958333,41,4
"1905","2012-01-30",0.006529,0.014,9,13,35.765217,47.9,8,44,13,0,13,53,58.433333,73,12,48.333333,80,23
"1906","2012-01-31",0.008824,0.019,10,18,29.8,46.4,19,43,19.1,0,19.1,66,57.291667,69.4,12,72.791667,87,1
"1907","2012-02-01",0.011412,0.023,12,21,34.334783,52.2,12,49,23.9,0,23.9,76,57.291667,70.2,12,68.791667,84,23
"1908","2012-02-02",0.010059,0.023,10,21,33.313043,50.2,20,47,25.5,0,25.5,79,57.470833,71.6,13,69.125,86,1
"1909","2012-02-03",0.01925,0.023,10,21,33.42,45.5,8,42,10.6,0,10.6,44,60.120833,76.6,15,41.291667,76,1
"1910","2012-02-03",0.01925,0.023,10,21,33.42,45.5,8,42,7.8,0,7.8,33,60.120833,76.6,15,41.291667,76,1
"1911","2012-02-04",0.014471,0.034,9,31,25.489474,44.4,19,42,2.5,0,2.5,10,59.658333,76.7,15,31.75,46,4
"1912","2012-02-05",0.019353,0.039,10,36,23.978261,42.1,22,40,7.2,0,7.2,30,61.058333,78.3,15,36.916667,55,6
"1913","2012-02-06",0.006176,0.016,9,15,39.236364,52.4,18,49,9.8,0,9.8,41,60.941667,73.5,14,38.25,57,0
"1914","2012-02-07",0.014471,0.023,10,21,29.422727,48.9,2,45,9.5,0,9.5,40,59.441667,63.9,12,53.458333,68,18
"1915","2012-02-08",0.007647,0.017,9,16,35.23913,48.7,20,45,8.1,0,8.1,34,64.270833,79.4,13,46.333333,67,5
"1916","2012-02-09",0.011176,0.026,10,24,29.669565,41.2,20,39,6.5,0,6.5,27,66.279167,83.8,11,40.166667,57,23
"1917","2012-02-09",0.011176,0.026,10,24,29.669565,41.2,20,39,6.8,0,6.8,28,66.279167,83.8,11,40.166667,57,23
"1918","2012-02-10",0.014176,0.018,10,17,29.147619,37.8,7,35,11.5,0,11.5,48,58.094737,74.6,14,65.842105,82,23
"1919","2012-02-11",0.02,0.028,10,26,9.465217,20.6,22,19,6,0,6,25,57.329167,63.4,13,76.708333,89,3
"1920","2012-02-12",0.019647,0.028,10,26,11.334783,20.9,0,19,4.8,0,4.8,20,56.3625,66.4,11,71.333333,82,0
"1921","2012-02-13",0.020235,0.028,12,26,14.377273,30.5,7,28,6,0,6,25,53.941667,58.6,13,69.083333,83,2
"1922","2012-02-14",0.010941,0.023,10,21,21.25,37.6,20,35,8.5,0,8.5,35,52.370833,64.3,12,61.125,78,4
"1923","2012-02-15",0.013353,0.031,10,29,25.218182,35.3,7,33,9.3,0,9.3,39,49.145833,55.6,15,72,81,21
"1924","2012-02-16",0.016118,0.031,11,29,21.395652,43.7,8,41,5.1,0,5.1,21,58.370833,70.5,16,42.416667,75,4
"1925","2012-02-17",0.009941,0.022,10,20,27.069565,38.8,20,36,6.1,0,6.1,25,59.395833,75.3,11,37.625,62,23
"1926","2012-02-18",0.020294,0.028,11,26,19.221739,33.7,0,31,10.1,0,10.1,42,55.1375,67.4,12,64.916667,75,18
"1927","2012-02-19",0.014706,0.029,10,27,15.326087,28.9,22,26,9.8,0,9.8,41,55.254167,64.6,11,68.75,82,6
"1928","2012-02-20",0.012882,0.026,11,24,21.154545,35.3,21,33,13.5,0,13.5,54,54.225,64.1,12,70.5,82,3
"1929","2012-02-21",0.011059,0.029,10,27,30.055,46,21,43,10.8,0,10.8,45,59.491667,76,13,50.958333,82,2
"1930","2012-02-21",0.011059,0.029,10,27,30.055,46,21,43,11.6,0,11.6,48,59.491667,76,13,50.958333,82,2
"1931","2012-02-23",0.013588,0.024,10,22,37.281818,58.9,21,55,14.5,0,14.5,56,65.216667,83,12,50.666667,86,23
"1932","2012-02-24",0.019118,0.023,19,21,35.756522,68.9,11,66,32,0,32,93,60.279167,78.3,12,73.833333,89,3
"1933","2012-02-25",0.018471,0.03,11,28,19.043478,37.8,22,35,25.6,0,25.6,79,57.541667,68.8,11,73.125,83,21
"1934","2012-02-26",0.034313,0.038,15,35,16.056522,37.9,0,35,23.7,0,23.7,75,56.683333,69.8,13,72.541667,86,2
"1935","2012-02-27",0.025706,0.03,9,28,13.609524,24.3,7,23,7.5,0,7.5,31,53,57.4,12,65.166667,74,6
