Date.Local,dal.ozone.Mean,dal.ozone.Max.Value,dal.ozone.Max.Hour,dal.ozone.AQI,dal.nitrogen.Mean,dal.nitrogen.Max.Value,dal.nitrogen.Max.Hour,dal.nitrogen.AQI,dal.pm.Max.Value,dal.pm.Max.Hour,dal.pm.Mean,dal.pm.AQI,dal.temp.Mean,dal.temp.Max.Value,dal.temp.Max.Hour,dal.rh.Mean,dal.rh.Max.Value,dal.rh.Max.Hour
1/7/16,0.013,0.02,10,19,13.5,21.1,1,20,6.5,0,6.5,27,54.208333,65,15,83.958333,95,5
1/8/16,0.006,0.008,21,7,16.379167,29.2,11,27,13.5,0,13.5,54,52.541667,58,16,85.458333,94,5
1/9/16,0.019706,0.023,17,21,3.645833,4.5,9,4,5.5,0,5.5,23,41.291667,47,0,73.041667,86,0
1/10/16,0.022176,0.031,10,29,7.218182,21.6,20,20,6.4,0,6.4,27,35.375,41,15,52.208333,75,7
1/11/16,0.009824,0.023,9,21,20.5625,31.8,22,29,6.6,0,6.6,28,40.583333,49,15,47.875,62,23
1/12/16,0.014471,0.025,11,23,27.9375,46.9,19,43,9.3,0,9.3,39,48.958333,62,15,55.416667,79,6
1/13/16,0.03,0.037,12,34,19.225,34.9,8,32,8.3,0,8.3,35,53.208333,65,14,56.916667,81,6
1/13/16,0.03,0.037,12,34,19.225,34.9,8,32,8,0,8,33,53.208333,65,14,56.916667,81,6
1/14/16,0.031,0.04,11,37,13.391667,29,7,27,6.2,0,6.2,26,56.708333,68,15,69.958333,84,21
1/15/16,0.020294,0.03,10,28,17.483333,41,19,39,5.5,0,5.5,23,55.208333,62,15,48.083333,76,1
1/16/16,0.018824,0.029,11,27,6.475,21.4,22,20,5.3,0,5.3,22,43.583333,52,0,63.708333,86,23
1/17/16,0.019529,0.03,12,28,16.54,35.8,22,33,10.1,0,10.1,42,42.791667,54,15,66.375,93,5
1/18/16,0.008471,0.017,9,16,16.766667,33.6,18,31,9,0,9,38,37.875,46,16,57.25,72,3
1/19/16,0.023118,0.034,11,31,14.154167,25.5,7,24,8.7,0,8.7,36,50,65,16,68.166667,86,6
1/19/16,0.023118,0.034,11,31,14.154167,25.5,7,24,9.1,0,9.1,38,50,65,16,68.166667,86,6
1/20/16,0.011824,0.014,9,13,13.75,23.6,18,22,12.2,0,12.2,51,42.875,51,22,67.291667,79,4
1/21/16,0.013824,0.023,22,21,9.758333,17.5,0,16,11.8,0,11.8,49,45,53,4,76.25,90,10
1/22/16,0.026176,0.034,10,31,7.083333,12.1,8,11,10.2,0,10.2,43,39.958333,46,15,58.625,70,7
1/23/16,0.014176,0.018,7,17,12.195833,22.4,21,21,13.1,0,13.1,53,38.333333,49,15,67.125,82,4
1/24/16,0.037765,0.043,12,40,7.540909,16.7,0,15,6.6,0,6.6,28,50.125,63,16,62,78,4
1/25/16,0.023471,0.033,10,31,11.133333,36.2,21,34,5.3,0,5.3,22,59.5,65,15,55.166667,83,6
1/25/16,0.023471,0.033,10,31,11.133333,36.2,21,34,5.6,0,5.6,23,59.5,65,15,55.166667,83,6
1/26/16,0.013647,0.024,9,22,11.433333,31.8,21,29,4,0,4,17,45.958333,49,0,53.625,65,7
1/27/16,0.014118,0.03,11,28,22.058333,41.5,20,39,7.2,0,7.2,30,45,54,15,46.375,74,7
1/28/16,0.012,0.026,10,24,27.116667,42.8,20,40,6.9,0,6.9,29,52.083333,68,16,43.125,62,1
1/29/16,0.034353,0.039,16,36,17.0125,34.7,0,32,7.4,0,7.4,31,61.333333,77,15,39.083333,69,6
1/30/16,0.038118,0.045,13,42,9.033333,29.9,7,27,5.7,0,5.7,24,63.708333,76,15,41.75,62,23
1/31/16,0.028353,0.038,11,35,5.890909,19,20,18,5.8,0,5.8,24,63.625,72,12,57.541667,85,5
1/31/16,0.028353,0.038,11,35,5.890909,19,20,18,5.2,0,5.2,22,63.625,72,12,57.541667,85,5
2/1/16,0.030882,0.037,14,34,11.079167,24.2,7,23,13.4,0,13.4,54,60.25,74,17,64.166667,76,22
2/2/16,0.032529,0.035,11,32,8.5,31.3,6,29,4.4,0,4.4,18,59.125,66,0,33.041667,63,0
2/3/16,0.027235,0.036,10,33,6.366667,18.7,20,17,3.1,0,3.1,13,43.875,50,15,44.583333,61,7
2/4/16,0.01175,0.025,13,23,21.604167,39.7,21,37,8.7,0,8.7,36,44.25,53,15,44.75,74,6
2/5/16,0.032824,0.039,10,36,17.266667,34.2,7,32,NA,NA,NA,NA,48.25,58,14,38.25,58,4
2/6/16,0.023,0.044,10,41,16.158333,43.9,20,41,11.2,0,11.2,47,45.333333,51,16,67.5,84,5
2/6/16,0.023,0.044,10,41,16.158333,43.9,20,41,11.2,0,11.2,47,45.333333,51,16,67.5,84,5
2/7/16,0.029824,0.042,10,39,17.204545,42.7,20,40,11.1,0,11.1,46,50.416667,63,15,56.416667,88,5
2/8/16,0.033118,0.037,9,34,5.658333,13.5,7,12,1.4,0,1.4,6,49.75,56,15,24.166667,49,0
2/9/16,0.028,0.038,11,35,10.958333,31.7,7,29,2.1,0,2.1,9,50.125,62,16,27.5,37,23
2/10/16,0.028529,0.038,11,35,20.241667,37.2,8,35,5.1,0,5.1,21,55.875,74,16,38.5,67,6
2/11/16,0.021765,0.038,11,35,24.920833,60.5,20,57,7.9,0,7.9,33,62.458333,74,14,35.833333,55,7
2/12/16,0.032118,0.042,11,39,17.125,45.2,20,42,13.8,0,13.8,55,58.666667,70,16,43.041667,65,6
2/12/16,0.032118,0.042,11,39,17.125,45.2,20,42,14.2,0,14.2,55,58.666667,70,16,43.041667,65,6
2/13/16,0.039118,0.045,11,42,6.454167,12.4,7,11,13.4,0,13.4,54,55.583333,66,16,46.666667,59,23
2/14/16,0.019118,0.029,7,27,7.99,28.4,20,26,5.6,0,5.6,23,63.208333,68,17,69.833333,80,1
2/15/16,0.021176,0.041,10,38,14.954167,42.5,21,40,8.2,0,8.2,34,61.958333,70,15,48.458333,84,5
2/16/16,0.027353,0.039,11,36,15.966667,34,1,32,4.1,0,4.1,17,60.416667,71,14,34.208333,54,2
2/17/16,0.029765,0.038,10,35,16.525,27.7,19,25,6.5,0,6.5,27,59.083333,70,15,34.833333,47,6
2/18/16,0.043941,0.047,11,44,7.933333,26.8,7,25,6.6,0,6.6,28,63.916667,75,15,51.708333,75,9
2/18/16,0.043941,0.047,11,44,7.933333,26.8,7,25,7.4,0,7.4,31,63.916667,75,15,51.708333,75,9
2/19/16,0.033824,0.04,11,37,6.085714,12.1,20,11,NA,NA,NA,NA,69.708333,78,14,62.333333,78,5
2/20/16,0.019353,0.024,8,22,4.016667,7,23,7,6.9,0,6.9,29,70.041667,74,13,73.458333,80,4
2/21/16,0.021176,0.027,20,25,6.118182,13.2,3,12,9.7,0,9.7,40,66.25,72,12,80.666667,89,17
2/22/16,0.021941,0.028,9,26,5.429167,12.1,7,11,7.1,0,7.1,30,55.5,59,12,74.416667,91,0
2/23/16,0.029353,0.034,15,31,4.320833,10.4,10,9,4.2,0,4.2,18,47.916667,54,0,85.541667,93,3
2/24/16,0.020765,0.037,10,34,9.9875,38.3,21,36,3.2,0,3.2,13,50.708333,60,17,45.208333,77,0
2/24/16,0.020765,0.037,10,34,9.9875,38.3,21,36,2.7,0,2.7,11,50.708333,60,17,45.208333,77,0
2/25/16,0.029353,0.039,11,36,12.691667,32.3,5,30,NA,NA,NA,NA,50.375,57,15,40.875,62,1
2/26/16,0.023765,0.035,11,32,19.004167,33.8,8,31,6.2,0,6.2,26,49.833333,60,15,44,78,6
2/27/16,0.047412,0.056,12,54,12.879167,28.5,5,26,6.7,0,6.7,28,59,71,14,49.458333,66,3
2/28/16,0.022529,0.039,11,36,9.327273,35.8,23,33,5.4,0,5.4,23,63.291667,74,16,70.625,85,5
2/29/16,0.030824,0.039,12,36,15.820833,31.1,1,29,8.5,0,8.5,35,64.375,75,16,73.875,91,4
3/1/16,0.030941,0.042,11,39,8.891667,21.9,20,20,4.6,0,4.6,19,65.75,70,12,49.708333,83,6
3/1/16,0.030941,0.042,11,39,8.891667,21.9,20,20,4.5,0,4.5,19,65.75,70,12,49.708333,83,6
3/2/16,0.037294,0.046,13,43,11.329167,29.7,7,27,4.9,0,4.9,20,60.458333,71,16,44.041667,75,23
3/3/16,0.027588,0.044,11,41,10.475,34.4,23,32,6.8,0,6.8,28,65.708333,72,14,49.166667,84,5
3/4/16,0.022,0.04,11,37,22.545833,38.4,20,36,7.4,0,7.4,31,60.791667,70,13,43.291667,80,6
3/5/16,0.039941,0.056,12,54,22.5,40.9,0,38,10.2,0,10.2,43,64.958333,77,14,46.291667,66,6
3/6/16,0.044,0.048,10,44,5.795455,16.8,0,15,7.6,0,7.6,32,65.208333,73,17,59.25,79,7
3/7/16,0.028706,0.033,17,31,5.383333,10.4,16,9,6.9,0,6.9,29,67.333333,72,14,72.625,83,12
3/7/16,0.028706,0.033,17,31,5.383333,10.4,16,9,7.2,0,7.2,30,67.333333,72,14,72.625,83,12
3/8/16,0.027059,0.029,15,27,7.954167,14.3,14,13,4,0,4,17,63.875,68,0,82.791667,93,12
3/9/16,0.026882,0.028,14,26,5.895833,14.7,13,13,2.9,0,2.9,12,60.333333,62,11,87.5,93,23
3/10/16,0.020882,0.024,16,22,5.925,10.6,6,9,3.4,0,3.4,14,61.291667,64,17,87.291667,93,0
3/11/16,0.014765,0.02,23,19,5.695833,11.8,19,10,2,0,2,8,60.375,62,0,87.291667,93,3
3/12/16,0.029706,0.043,10,40,7.191667,22.4,21,21,5.3,0,5.3,22,64.666667,70,13,78.083333,93,0
3/13/16,0.029,0.045,10,42,6.16,26.3,23,25,5.2,0,5.2,22,67.333333,80,14,59.083333,89,2
3/13/16,0.029,0.045,10,42,6.16,26.3,23,25,5.2,0,5.2,22,67.333333,80,14,59.083333,89,2
3/14/16,0.033647,0.045,10,42,17.283333,31.2,6,29,6.5,0,6.5,27,73.041667,90,15,45.666667,81,3
3/15/16,0.038471,0.045,11,42,8.45,15.5,0,14,6,0,6,25,73.625,82,12,38.916667,76,6
3/16/16,0.042588,0.051,11,47,10.6,25.9,20,24,4.6,0,4.6,19,68.666667,78,15,27.333333,43,5
3/17/16,0.032471,0.035,10,32,6.945833,17.6,7,16,5.6,0,5.6,23,62.875,67,0,48.75,70,23
3/18/16,0.026118,0.033,18,31,7.758333,18.1,12,17,10.4,0,10.4,43,59.708333,66,12,70.166667,83,15
3/19/16,0.037176,0.042,11,39,3.354167,11.6,20,10,3.6,0,3.6,15,51.041667,59,15,42.25,73,4
3/20/16,0.026,0.04,12,37,6.054545,19.6,23,18,3.5,0,3.5,15,48.958333,55,15,35.958333,52,6
3/21/16,0.040353,0.045,13,42,14.191667,31.8,1,29,5.6,0,5.6,23,53.666667,66,16,42.375,66,6
3/22/16,0.043588,0.049,12,45,5.679167,11.4,6,10,5.1,0,5.1,21,62.833333,75,15,53.208333,72,6
3/23/16,0.037765,0.043,11,40,4.425,6.7,23,6,6.9,0,6.9,29,71.208333,81,16,68.714286,71,0
3/24/16,0.024941,0.041,10,38,7.6,32.7,22,30,NA,NA,NA,NA,55.208333,63,0,36.615385,49,22
3/25/16,0.039529,0.05,12,46,25.008333,76,11,74,8.2,0,8.2,34,56.833333,69,14,51.15,80,5
3/26/16,0.042059,0.053,10,49,8.216667,16.6,22,15,9.7,0,9.7,40,64.375,76,15,54.458333,76,5
3/27/16,0.026118,0.039,11,36,6.222727,17.3,23,16,6.9,0,6.9,29,58.958333,63,0,58.666667,81,5
3/28/16,0.032235,0.041,10,38,13.333333,26.8,22,25,4.4,0,4.4,18,59.25,70,15,48.708333,75,4
3/29/16,0.031765,0.038,11,35,8.2125,16.3,7,15,8.9,0,8.9,37,65.166667,74,14,61.958333,79,23
3/30/16,0.018941,0.026,14,24,5.163636,11.1,7,10,6.4,0,6.4,27,71.25,76,11,80.208333,88,9
3/31/16,0.038176,0.043,11,40,7.566667,19.5,7,18,6.1,0,6.1,25,69.166667,75,15,49.625,89,4
3/31/16,0.038176,0.043,11,40,7.566667,19.5,7,18,6.9,0,6.9,29,69.166667,75,15,49.625,89,4
4/1/16,0.032176,0.038,11,35,6.979167,11.8,21,10,4.1,0,4.1,17,59.416667,64,16,35.291667,51,3
4/2/16,0.027882,0.047,11,44,11.125,39.1,22,37,5.2,0,5.2,22,58.25,68,15,39.416667,67,6
4/3/16,0.041706,0.049,10,45,10.15,28,0,26,5.5,0,5.5,23,64.666667,77,15,37.125,63,6
4/4/16,0.037353,0.054,11,50,14.8,36.1,5,34,6.3,0,6.3,26,70.416667,85,16,40.166667,65,6
4/5/16,0.048176,0.056,11,54,15.858333,33.5,9,31,8.1,0,8.1,34,72.916667,85,12,43.416667,73,5
4/6/16,0.027235,0.043,8,40,10.575,37.9,22,35,5.1,0,5.1,21,68.958333,77,14,35.208333,64,5
4/6/16,0.027235,0.043,8,40,10.575,37.9,22,35,5.1,0,5.1,21,68.958333,77,14,35.208333,64,5
4/7/16,0.042824,0.054,11,50,15.783333,33.8,21,31,NA,NA,NA,NA,71.75,86,14,32.833333,59,3
4/8/16,0.034176,0.049,10,45,8.479167,28.4,22,26,6.2,0,6.2,26,68,73,14,22.666667,43,23
4/9/16,0.037941,0.043,11,40,11.995833,21.6,1,20,9.7,0,9.7,40,62,70,11,58.541667,82,17
4/10/16,0.034706,0.038,7,35,2.74,5.6,19,5,7.6,0,7.6,32,69.375,76,16,72.083333,83,4
4/11/16,0.028882,0.034,12,31,7.554167,20.2,6,19,8.6,0,8.6,36,72.583333,87,15,71.458333,85,8
4/12/16,0.033294,0.036,10,33,4.420833,8.9,6,8,5.4,0,5.4,23,64,68,13,65.833333,78,6
4/12/16,0.033294,0.036,10,33,4.420833,8.9,6,8,5.6,0,5.6,23,64,68,13,65.833333,78,6
4/13/16,0.027824,0.032,10,30,6.858333,13.1,10,12,6.2,0,6.2,26,58.583333,62,15,73.625,84,23
4/14/16,0.028471,0.046,11,43,7.670833,20.4,22,19,6.7,0,6.7,28,64.166667,72,15,69.208333,84,1
4/15/16,0.033118,0.041,10,38,10.933333,22.4,4,21,8.1,0,8.1,34,66.25,73,14,70.916667,93,5
4/16/16,0.030412,0.033,10,31,2.9125,5.4,7,5,9.6,0,9.6,40,71.875,79,13,68.666667,85,2
4/17/16,0.031588,0.042,7,39,3.586364,10,23,9,4.3,0,4.3,18,66.583333,70,0,84.416667,93,7
4/18/16,0.036706,0.046,11,43,7.395833,25.2,7,24,3.1,0,3.1,13,68.333333,74,16,78.708333,95,2
4/18/16,0.036706,0.046,11,43,7.395833,25.2,7,24,2.9,0,2.9,12,68.333333,74,16,78.708333,95,2
4/19/16,0.036059,0.047,11,44,9.341667,34.2,21,32,4.9,0,4.9,20,70.291667,76,14,71.875,85,3
4/20/16,0.023294,0.04,11,37,12.825,36.6,21,34,3.7,0,3.7,15,66.166667,72,17,78.916667,94,5
4/21/16,0.029059,0.047,11,44,13.4,34,23,32,4.3,0,4.3,18,68.791667,78,15,64.958333,91,5
4/22/16,0.030471,0.054,11,50,17.225,40.5,22,38,6.3,0,6.3,26,70.791667,81,15,52.458333,84,5
4/23/16,0.045882,0.057,10,58,14.1375,38.1,0,36,7.8,0,7.8,33,72.5,81,13,53.041667,82,3
4/24/16,0.045824,0.054,9,50,3.52381,8.3,0,8,6.9,0,6.9,29,71.416667,78,16,61.666667,82,23
4/24/16,0.045824,0.054,9,50,3.52381,8.3,0,8,7.2,0,7.2,30,71.416667,78,16,61.666667,82,23
4/25/16,0.031235,0.037,10,34,4.491667,9.5,6,8,7.7,0,7.7,32,77.375,86,15,68.291667,83,0
4/26/16,0.036118,0.039,16,36,3.633333,7,6,7,10.5,0,10.5,44,77.625,85,14,66.125,93,22
4/27/16,0.036706,0.05,11,46,9.604167,26.7,22,25,6.8,0,6.8,28,72.958333,82,13,52.833333,90,5
4/28/16,0.047824,0.058,10,61,8.35,24.3,6,23,6.3,0,6.3,26,75.833333,85,15,48.833333,68,6
4/29/16,0.022529,0.026,20,24,9.045833,19.5,23,18,NA,NA,NA,NA,75.833333,83,11,79.208333,88,16
4/30/16,0.030235,0.044,13,41,5.829167,17.1,23,16,6.4,0,6.4,27,68.666667,76,16,72.208333,87,9
4/30/16,0.030235,0.044,13,41,5.829167,17.1,23,16,6.5,0,6.5,27,68.666667,76,16,72.208333,87,9
5/1/16,0.034412,0.041,12,38,3.5,19.8,0,18,3.4,0,3.4,14,67.583333,75,16,53.083333,81,1
5/2/16,0.022765,0.035,12,32,5.8375,16.4,22,15,3.1,0,3.1,13,59.333333,64,16,68.458333,90,5
5/3/16,0.03,0.05,11,46,11.933333,28.3,22,26,5.2,0,5.2,22,63.708333,73,15,53.916667,88,4
5/4/16,0.032,0.053,11,49,16.558333,38.9,22,36,NA,NA,NA,NA,71.25,82,16,50.958333,86,5
5/5/16,0.032824,0.057,10,58,16.466667,45.6,23,42,6.1,0,6.1,25,72.916667,82,15,41.541667,75,5
5/6/16,0.039647,0.06,11,67,20.272727,45,0,42,7.1,0,7.1,30,74.166667,84,14,44.541667,72,4
5/6/16,0.039647,0.06,11,67,20.272727,45,0,42,9.3,0,9.3,39,74.166667,84,14,44.541667,72,4
5/7/16,0.053588,0.059,9,64,9.625,22.2,3,21,9.3,0,9.3,39,74.708333,84,14,51.458333,73,6
5/8/16,0.036353,0.041,7,38,2.395,5.8,22,5,8.9,0,8.9,37,71.375,74,14,74.125,84,21
5/9/16,0.037824,0.042,13,39,4.95,12.4,8,11,6.2,0,6.2,26,76.5,88,15,68.125,91,3
5/10/16,0.049294,0.059,19,64,4.079167,7.5,6,7,NA,NA,NA,NA,82,93,14,60.416667,81,2
5/11/16,0.048647,0.054,9,50,6.491667,24.2,6,23,NA,NA,NA,NA,79.666667,88,13,55.208333,88,23
5/12/16,0.041647,0.052,11,48,8.870833,26.1,6,25,NA,NA,NA,NA,75.541667,83,15,56.583333,85,0
5/13/16,0.040353,0.054,11,50,8.179167,20.7,23,19,5.2,0,5.2,22,75.958333,83,14,46.625,62,5
5/14/16,0.04,0.045,12,42,5.195833,13.9,0,12,6.7,0,6.7,28,69.833333,75,0,53.333333,85,5
5/15/16,0.035471,0.044,11,41,2.981818,4.2,6,4,7,0,7,29,66.958333,74,14,55.875,73,21
5/16/16,0.040176,0.049,11,45,5.679167,12.1,8,11,9.2,0,9.2,38,71.125,78,13,69.833333,82,8
5/17/16,0.040294,0.056,7,54,3.879167,6.1,7,6,4.2,0,4.2,18,71.125,81,12,65.708333,85,1
5/18/16,0.016059,0.021,7,19,5.3,8.1,6,8,3,0,3,13,61.291667,64,14,78,88,21
5/18/16,0.016059,0.021,7,19,5.3,8.1,6,8,3.2,0,3.2,13,61.291667,64,14,78,88,21
5/19/16,0.027412,0.033,11,31,6.775,11.3,17,10,6,0,6,25,63.125,69,15,81.791667,92,7
5/20/16,0.047176,0.068,13,93,8.9875,17.6,20,16,6.8,0,6.8,28,71.041667,81,16,66.208333,87,2
5/21/16,0.039765,0.047,10,44,6.895833,19,1,18,8.5,0,8.5,35,76.291667,85,16,65.708333,90,5
5/22/16,0.034235,0.037,10,34,3.3,6.2,0,6,10,0,10,42,78.625,86,16,65.708333,72,7
5/23/16,0.036353,0.042,7,39,5.378261,11,5,10,9.2,0,9.2,38,77.333333,83,16,72.125,90,8
5/24/16,0.023176,0.027,15,25,5.55,13.1,7,12,9.4,0,9.4,39,79.833333,86,16,74.583333,89,7
5/25/16,0.019882,0.025,12,23,3.483333,5.8,6,5,16.4,0,16.4,60,82.166667,86,13,71.916667,80,5
5/26/16,0.026765,0.03,13,28,4.591667,9.5,11,8,7.2,0,7.2,30,76.541667,80,0,76.541667,92,23
5/27/16,0.032412,0.043,11,40,5.575,13.5,9,12,2.8,0,2.8,12,70.958333,79,14,78.875,93,9
5/28/16,0.027882,0.032,11,30,3.2625,6,20,6,7.4,0,7.4,31,76,86,16,76.625,92,4
5/29/16,0.039176,0.042,9,39,4.513636,9.1,9,8,8.9,0,8.9,37,78,87,15,68.541667,84,6
5/30/16,0.045941,0.062,11,74,5.3,15.6,23,14,5.1,0,5.1,21,76.708333,84,16,63.75,91,3
5/30/16,0.045941,0.062,11,74,5.3,15.6,23,14,5,0,5,21,76.708333,84,16,63.75,91,3
5/31/16,0.029824,0.034,16,31,7.5875,17.9,15,16,7,0,7,29,75.875,86,11,77.833333,92,16
6/1/16,0.032294,0.042,12,39,5.1375,8.6,6,8,6.1,0,6.1,25,74.125,81,15,77.291667,91,4
6/2/16,0.018529,0.023,13,21,7.158333,12.3,12,11,4.8,0,4.8,20,72.875,75,0,87.125,94,20
6/3/16,0.032412,0.043,10,40,6.4375,12.9,21,11,3.5,0,3.5,15,75.083333,84,14,75.166667,93,0
6/4/16,0.033118,0.041,11,38,4.004167,8.6,23,8,4.4,0,4.4,18,77.416667,86,17,68.708333,92,1
6/5/16,0.044059,0.055,11,51,4.45,10.1,23,9,5.1,0,5.1,21,80.166667,88,13,50.625,87,5
6/6/16,0.040765,0.063,10,77,10.520833,31.2,23,29,6,0,6,25,80.25,89,16,47.166667,74,4
6/7/16,0.050471,0.082,11,140,16.908333,38.1,8,36,9,0,9,38,83.166667,93,15,47.541667,77,5
6/8/16,0.039588,0.063,10,77,17.886957,39,7,37,12.2,0,12.2,51,84.541667,92,14,48.666667,70,4
6/9/16,0.049,0.061,9,71,12.6875,26.9,5,25,14.4,0,14.4,56,84.375,92,14,58,79,5
6/10/16,0.044588,0.062,10,74,7.679167,19.4,5,18,12.2,0,12.2,51,85,92,15,55.541667,72,5
6/11/16,0.028765,0.037,11,34,6.383333,10.1,23,9,8.5,0,8.5,35,82.416667,87,16,71.958333,85,5
6/11/16,0.028765,0.037,11,34,6.383333,10.1,23,9,9,0,9,38,82.416667,87,16,71.958333,85,5
6/12/16,0.025588,0.029,12,27,2.940909,9.2,0,8,7.4,0,7.4,31,81.541667,92,13,76.583333,91,19
6/12/16,0.025588,0.029,12,27,2.940909,9.2,0,8,7.5,0,7.5,31,81.541667,92,13,76.583333,91,19
6/13/16,0.019059,0.028,10,26,8.191667,15,20,14,5.1,0,5.1,21,78.875,91,12,83.791667,92,4
6/14/16,0.018824,0.028,12,26,6.8375,15.9,23,14,9.1,0,9.1,38,83.666667,92,15,72.375,92,2
6/15/16,0.028294,0.041,11,38,4.363636,7.5,21,7,18.9,0,18.9,65,87.208333,95,14,63.375,84,5
6/16/16,0.028059,0.039,10,36,4.904167,10.3,5,9,16.3,0,16.3,60,88.208333,96,14,57.5,82,5
6/17/16,0.025909,0.038,13,35,5.804348,13,5,12,11.9,0,11.9,50,87.75,97,15,59.291667,83,5
6/18/16,0.039765,0.052,9,48,5.725,12.9,5,11,11.7,0,11.7,49,88.333333,96,13,60.958333,82,5
6/19/16,0.037,0.048,11,44,3.85,11.8,23,10,6.9,0,6.9,29,85.791667,93,14,54.791667,70,2
6/20/16,0.044235,0.071,11,101,7.1125,15.9,5,14,8.8,0,8.8,37,86.833333,95,14,55.75,81,5
6/21/16,0.036529,0.049,10,45,6.833333,15.6,5,14,11.9,0,11.9,50,89,97,14,54.041667,75,5
6/22/16,0.034059,0.04,10,37,4.729167,11.1,5,10,10,0,10,42,88.416667,95,13,58.708333,77,5
6/23/16,0.038647,0.046,11,43,4.466667,8.6,23,8,6.1,0,6.1,25,87.583333,95,15,56.458333,76,4
6/24/16,0.036471,0.041,10,38,4.9125,12.9,5,11,5.2,0,5.2,22,86.708333,94,15,54.708333,74,5
6/25/16,0.020588,0.025,9,23,2.429167,4.4,5,4,7.1,0,7.1,30,86.458333,93,13,60.708333,78,5
6/26/16,0.019588,0.025,11,23,2.886364,11.8,23,10,8.6,0,8.6,36,88.333333,96,15,56.125,82,5
6/27/16,0.030706,0.062,10,74,10.879167,28.8,22,26,8.9,0,8.9,37,86.375,97,15,62.666667,83,17
6/28/16,0.032647,0.047,9,44,11.658333,24.3,1,23,7.9,0,7.9,33,86.625,96,16,59.625,80,1
6/29/16,0.039588,0.057,10,58,9.854167,23.2,0,22,8.6,0,8.6,36,86.291667,93,13,55.166667,77,0
6/29/16,0.039588,0.057,10,58,9.854167,23.2,0,22,10.8,0,10.8,45,86.291667,93,13,55.166667,77,0
6/30/16,0.047765,0.067,9,90,13.045833,29.1,6,27,13.2,0,13.2,53,87.25,95,15,51.5,76,5
7/1/16,0.049118,0.062,9,74,11.466667,30.9,5,28,13.1,0,13.1,53,88.083333,96,13,50.166667,70,5
7/2/16,0.026882,0.034,8,31,3.379167,7.8,0,7,14.7,0,14.7,56,88.791667,95,14,53.916667,76,5
7/3/16,0.027588,0.032,23,30,0.65,1.7,21,1,14.4,0,14.4,56,88.75,96,14,57.916667,76,5
7/4/16,0.026235,0.032,7,30,2.108333,6,21,6,9.5,0,9.5,40,82.25,93,17,71.875,91,6
7/5/16,0.028941,0.038,11,35,3.55,7.9,4,7,11,0,11,46,85.916667,93,16,66.916667,92,0
7/5/16,0.028941,0.038,11,35,3.55,7.9,4,7,9.4,0,9.4,39,85.916667,93,16,66.916667,92,0
7/6/16,0.025563,0.034,10,31,1.85,3.8,5,3,10.2,0,10.2,43,88.125,96,14,59.125,79,5
7/7/16,0.026529,0.033,11,31,1.941667,4,12,4,10.3,0,10.3,43,88.333333,97,15,56.916667,77,5
7/8/16,0.026353,0.035,10,32,3.041667,9.4,23,8,13,0,13,53,88.041667,96,14,58.166667,80,5
7/9/16,0.027471,0.034,10,31,3.020833,8.6,22,8,10.4,0,10.4,43,83.041667,94,14,65.166667,80,19
7/10/16,0.025471,0.033,11,31,3.713636,7.6,5,7,13.5,0,13.5,54,85.041667,94,15,62.416667,84,5
7/11/16,0.022,0.029,11,27,2.254167,3.9,5,3,27.1,0,27.1,83,87.875,96,14,55.166667,77,6
7/11/16,0.022,0.029,11,27,2.254167,3.9,5,3,26,0,26,80,87.875,96,14,55.166667,77,6
7/12/16,0.025765,0.031,11,29,2.258333,3.7,6,3,15.3,0,15.3,58,87.416667,96,15,56.166667,78,5
7/13/16,0.028235,0.036,11,33,2.866667,7.1,5,7,10.1,0,10.1,42,89.333333,98,15,55.333333,78,5
7/14/16,0.028176,0.037,11,34,3.504167,8.8,23,8,7.7,0,7.7,32,89.083333,98,15,55.791667,77,5
7/15/16,0.031,0.038,12,35,6.583333,18.8,10,17,15.7,0,15.7,59,84.958333,92,15,63.625,89,9
7/16/16,0.027647,0.039,8,36,5.179167,8.5,3,8,17.2,0,17.2,62,87.5,97,14,52.541667,73,2
7/17/16,0.033588,0.038,12,35,2.718182,6.6,0,6,9.7,0,9.7,40,88,96,16,52.791667,72,5
7/18/16,0.030706,0.039,11,36,5.604167,14.9,6,13,6.8,0,6.8,28,88,95,15,55.166667,78,5
7/19/16,0.032176,0.042,10,39,7.295833,18,6,17,8.5,0,8.5,35,88.791667,96,14,56.125,77,5
7/20/16,0.034529,0.042,11,39,5.754167,17.6,6,16,6.7,0,6.7,28,89.416667,97,15,53.666667,74,5
7/21/16,0.036,0.046,10,43,6.533333,14.4,5,13,8.3,0,8.3,35,90.75,99,14,47.375,64,5
7/22/16,0.042941,0.057,10,58,8.770833,17.8,21,16,8.4,0,8.4,35,91.791667,100,14,44.333333,61,5
7/23/16,0.043647,0.055,11,51,4.895833,11.3,1,10,9.6,0,9.6,40,91.625,100,15,49.125,65,5
7/23/16,0.043647,0.055,11,51,4.895833,11.3,1,10,7.5,0,7.5,31,91.625,100,15,49.125,65,5
7/24/16,0.038353,0.048,11,44,3.209091,6.2,5,6,8.6,0,8.6,36,91.083333,100,14,51.666667,74,5
7/25/16,0.037529,0.052,11,48,7.604167,16.3,6,15,8.3,0,8.3,35,86.541667,97,13,61.291667,75,6
7/26/16,0.046059,0.062,10,74,6.604167,14.2,6,13,9,0,9,38,86.666667,96,15,59.041667,75,3
