Date.Local,atl.ozone.Mean,atl.ozone.Max.Value,atl.ozone.Max.Hour,atl.ozone.AQI,atl.nitrogen.Mean,atl.nitrogen.Max.Value,atl.nitrogen.Max.Hour,atl.nitrogen.AQI,atl.pm.Max.Value,atl.pm.Max.Hour,atl.pm.Mean,atl.pm.AQI,atl.temp.Mean,atl.temp.Max.Value,atl.temp.Max.Hour,atl.rh.Mean,atl.rh.Max.Value,atl.rh.Max.Hour
6/25/16,0.044235,0.063,9,77,12.9625,29.4,0,27,12.5,0,12.5,52,87.875,106,15,56.5,85,6
6/26/16,0.028824,0.046,8,43,5.495,13.1,18,12,10.2,0,10.2,43,82.583333,95,12,63.958333,83,23
6/27/16,0.044647,0.064,10,80,7.933333,18,7,17,8.8,0,8.8,37,84.083333,101,14,62.208333,88,6
6/28/16,0.020765,0.049,8,45,9.270833,16.9,22,15,9.1,0,9.1,38,77.583333,94,10,81.416667,95,15
6/29/16,0.043235,0.067,11,90,8.8875,21.7,20,20,9.9,0,9.9,41,82.458333,99,15,68.583333,95,0
6/29/16,0.043235,0.067,11,90,8.8875,21.7,20,20,11.3,0,11.3,47,82.458333,99,15,68.583333,95,0
6/30/16,0.049882,0.083,10,143,8.854167,21.3,6,20,11.6,0,11.6,48,83.041667,99,14,64.958333,84,2
7/1/16,0.037353,0.066,11,87,10.8375,40.4,22,38,8.3,0,8.3,35,84.583333,100,14,56.583333,86,4
7/2/16,0.034471,0.064,10,80,16.120833,33.3,0,31,11.8,0,11.8,49,81.4,100,12,58.583333,84,6
7/3/16,0.036471,0.057,9,58,11.625,25.3,2,24,NA,NA,NA,NA,82.857143,100,11,59.666667,86,6
7/4/16,0.028471,0.039,9,36,3.9,7.7,1,7,12.2,0,12.2,51,86.375,99,14,62.375,86,4
7/5/16,0.007176,0.02,7,19,8.216667,17.5,16,16,10.1,0,10.1,42,79.478261,92,10,82.826087,95,21
7/6/16,0.014765,0.024,10,22,8.104167,16,14,15,7.4,0,7.4,31,77.086957,89,10,87.913043,95,0
7/7/16,0.017294,0.029,10,27,7.825,16.5,23,15,8.2,0,8.2,34,83,97,15,68.625,91,3
7/8/16,0.019294,0.034,10,31,10.225,21,21,20,10.6,0,10.6,44,85.727273,99,13,64.666667,82,23
7/8/16,0.019294,0.034,10,31,10.225,21,21,20,10,0,10,42,85.727273,99,13,64.666667,82,23
7/9/16,0.028059,0.035,12,32,7.591667,16.5,0,15,10.2,0,10.2,43,85.25,99,13,65.791667,89,6
7/10/16,0.037412,0.054,11,50,6.79,17.2,20,16,8.4,0,8.4,35,83.166667,100,14,64.541667,84,5
7/11/16,0.021706,0.042,10,39,7.958333,14,11,13,7.9,0,7.9,33,80.25,97,14,71.666667,91,21
7/12/16,0.023824,0.044,10,41,8.2375,14.7,23,13,9.2,0,9.2,38,80.333333,97,14,74.666667,93,7
7/13/16,0.028765,0.052,11,48,10.3,31.9,21,29,6,0,6,25,83.666667,100,15,63.541667,88,3
7/14/16,0.034294,0.053,11,49,9.604167,22.1,22,21,7.5,0,7.5,31,85,100,15,60.625,87,6
7/15/16,0.026235,0.046,11,43,11.1375,29.5,21,27,6.7,0,6.7,28,82.958333,99,16,62.75,83,6
7/16/16,0.028647,0.043,9,40,9.875,26.6,0,25,9.7,0,9.7,40,82.041667,97,15,65.958333,86,6
7/17/16,0.026765,0.037,9,34,4.115,9.3,0,8,6.7,0,6.7,28,81.782609,99,15,66.333333,88,6
7/18/16,0.021882,0.047,9,44,7.725,13.8,22,12,6.5,0,6.5,27,82.173913,100,14,73,89,22
7/19/16,0.032529,0.061,11,71,9.020833,25.7,9,24,8,0,8,33,80.190476,98,12,75.416667,92,8
7/20/16,0.045059,0.071,12,101,8.729167,15.3,8,14,9.5,0,9.5,40,80.35,99,13,70,91,7
7/21/16,0.028647,0.053,10,49,8.458333,21.3,1,20,8.4,0,8.4,35,78.272727,97,12,78.208333,90,1
7/22/16,0.034529,0.063,11,77,6.870833,14.4,23,13,6.9,0,6.9,29,82.458333,99,16,72.375,91,6
7/23/16,0.021059,0.042,9,39,8.791667,13.7,0,12,9.3,0,9.3,39,81.958333,98,13,72.75,89,2
7/23/16,0.021059,0.042,9,39,8.791667,13.7,0,12,9,0,9,38,81.958333,98,13,72.75,89,2
7/24/16,0.022353,0.039,10,36,9.865,23.1,21,22,9.2,0,9.2,38,83.869565,100,13,67.291667,89,7
7/25/16,0.034588,0.062,10,74,8.854167,19.4,8,18,9.8,0,9.8,41,84.454545,100,12,64.541667,88,6
7/26/16,0.032588,0.048,10,44,10.05,26.8,9,25,7.6,0,7.6,32,83.526316,99,17,60.545455,88,6
7/27/16,0.022294,0.034,11,31,5.795833,15.1,23,14,5.7,0,5.7,24,84.375,99,16,64.166667,86,5
7/28/16,0.017706,0.028,9,26,8.316667,20.6,1,19,10.4,0,10.4,43,82.208333,94,15,66.791667,85,6
7/29/16,0.02,0.031,10,29,9.841667,25.6,22,24,8.5,0,8.5,35,81.636364,97,13,72.590909,88,5
7/30/16,0.014353,0.027,8,25,7.041667,14.3,20,13,8,0,8,33,78.208333,89,10,90.833333,99,1
7/31/16,0.023588,0.052,9,48,6.73,11.2,23,10,8.9,0,8.9,37,79.708333,98,13,84.833333,98,1
8/1/16,0.032,0.055,11,51,6.879167,9.9,7,8,7.8,0,7.8,33,82.041667,98,15,79.375,98,5
8/2/16,0.015294,0.033,7,31,8.379167,13.5,6,12,8.4,0,8.4,35,80.625,96,12,86.208333,100,15
8/3/16,0.038,0.062,11,74,9.008333,34.1,20,32,9.8,0,9.8,41,75.111111,82,8,96.222222,97,1
8/4/16,0.023235,0.045,10,42,7.741667,20.1,20,19,9.4,0,9.4,39,87.133333,97,15,71.533333,94,23
8/4/16,0.023235,0.045,10,42,7.741667,20.1,20,19,10.2,0,10.2,43,87.133333,97,15,71.533333,94,23
8/5/16,0.036529,0.061,11,71,6.341667,13.5,0,12,11,0,11,46,83.958333,101,15,76.875,95,1
8/6/16,0.035588,0.056,10,54,8.120833,18.4,0,17,12.9,0,12.9,53,84.916667,101,13,70.833333,92,1
8/7/16,0.024294,0.042,8,39,7.61,17.8,21,16,11,0,11,46,81,97,10,84.708333,97,22
8/8/16,0.024824,0.035,11,32,3.3875,10.6,5,9,6.7,0,6.7,28,81.75,94,15,85.708333,99,2
8/9/16,0.024471,0.029,11,27,1.683333,3.3,6,3,5.3,0,5.3,22,81,92,16,85.958333,98,4
8/10/16,0.018647,0.022,10,20,1.704167,3.6,17,3,4.2,0,4.2,18,80.958333,91,13,84.875,96,15
8/11/16,0.016588,0.024,10,22,2.141667,5.5,22,5,5.1,0,5.1,21,82.708333,94,15,77.416667,95,2
8/12/16,0.020353,0.028,11,26,2.7625,7,5,7,4,0,4,17,84.208333,97,14,73.083333,95,4
8/13/16,0.015647,0.025,9,23,2.783333,6.6,23,6,3.4,0,3.4,14,83.583333,98,15,70.291667,92,3
8/14/16,0.020882,0.03,11,28,5.44,19,22,18,4.5,0,4.5,19,84.333333,99,16,67,93,6
8/15/16,0.020882,0.038,10,35,5.191667,18.8,21,17,2.9,0,2.9,12,82.875,98,16,70.583333,96,6
8/16/16,0.015941,0.03,9,28,6.579167,17.9,21,16,5.2,0,5.2,22,80.958333,97,11,79.083333,94,6
8/16/16,0.015941,0.03,9,28,6.579167,17.9,21,16,5.5,0,5.5,23,80.958333,97,11,79.083333,94,6
8/17/16,0.030941,0.053,10,49,8.858333,20.1,20,19,6.4,0,6.4,27,85.541667,102,14,69,94,6
8/18/16,0.021765,0.051,9,47,9.316667,21.2,8,20,6.1,0,6.1,25,81.782609,102,14,77.956522,100,18
8/19/16,0.015,0.032,9,30,8.745833,14.4,8,13,5.9,0,5.9,25,79.708333,94,12,87.041667,100,6
8/20/16,0.014412,0.029,10,27,6.333333,11.8,2,10,5.8,0,5.8,24,81.041667,94,13,80.708333,96,5
8/21/16,0.008941,0.019,8,18,5.285,15.5,20,14,6.8,0,6.8,28,79.75,93,12,85.041667,97,22
8/22/16,0.024,0.048,10,44,11.642857,37.9,20,35,7.5,0,7.5,31,80.458333,96,15,74.25,97,0
8/23/16,0.038,0.065,10,84,8.3875,17,0,16,9.9,0,9.9,41,81.875,100,15,70.333333,92,7
8/24/16,0.0106,0.023,9,21,6.108333,14.4,16,13,8.2,0,8.2,34,77.291667,89,11,92.333333,100,13
8/25/16,0.032118,0.064,11,80,8.954167,23.6,9,22,10.6,0,10.6,44,80.791667,97,14,81.666667,100,0
8/26/16,0.027647,0.05,9,46,7.241667,17.7,21,16,11,0,11,46,83.583333,98,13,73.083333,95,6
8/27/16,0.023412,0.038,9,35,5.675,11.9,23,10,9.9,0,9.9,41,82.75,96,13,73.916667,93,4
8/28/16,0.032588,0.04,11,37,4.985,11.4,0,10,10.3,0,10.3,43,82.291667,98,15,75.083333,94,0
8/28/16,0.032588,0.04,11,37,4.985,11.4,0,10,10.6,0,10.6,44,82.291667,98,15,75.083333,94,0
8/29/16,0.030588,0.043,10,40,6.533333,14.3,6,13,10.9,0,10.9,45,81.333333,96,14,71.666667,91,5
8/30/16,0.024,0.038,10,35,8.425,17.8,23,16,9.4,0,9.4,39,80.166667,94,14,72.666667,92,5
8/31/16,0.023176,0.045,10,42,8.95,20.8,19,19,8.1,0,8.1,34,72.9,88,9,87.7,93,6
9/1/16,0.023588,0.039,10,36,6.8875,15.4,0,14,5.9,0,5.9,25,80.222222,91,15,83.555556,100,20
9/2/16,0.021294,0.025,14,23,4.054167,6.9,14,6,6.9,0,6.9,29,74.125,78,15,91.875,100,0
9/3/16,0.018176,0.031,10,29,3.745833,12.2,23,11,6.1,0,6.1,25,72.458333,80,14,78.375,98,5
9/4/16,0.019824,0.034,11,31,5.495,13.5,23,12,7.8,0,7.8,33,74.333333,86,14,80.833333,99,0
9/5/16,0.020765,0.039,10,36,7.133333,21.8,21,20,8.4,0,8.4,35,74.375,87,14,80.083333,100,4
9/6/16,0.028529,0.059,11,64,11.0625,38.6,20,36,11.2,0,11.2,47,75.25,89,13,78.833333,100,3
9/7/16,0.029882,0.059,10,64,18.370833,54.8,19,51,13.5,0,13.5,54,76.583333,92,13,74.541667,99,3
9/8/16,0.030412,0.06,8,67,16.441667,39.4,20,37,13.6,0,13.6,54,77,91,12,73.75,97,5
9/9/16,0.027529,0.056,10,54,14.754167,42.2,20,40,15.4,0,15.4,58,77.333333,92,13,74.208333,99,5
9/9/16,0.027529,0.056,10,54,14.754167,42.2,20,40,15.7,0,15.7,59,77.333333,92,13,74.208333,99,5
9/10/16,0.025588,0.049,10,45,11.695833,29.9,20,27,14.6,0,14.6,56,78.125,91,13,72.25,99,5
9/11/16,0.027588,0.048,9,44,7.625,17.4,0,16,8,0,8,33,79.125,90,13,76.041667,96,6
9/12/16,0.029176,0.045,10,42,6.595833,13.1,8,12,8.6,0,8.6,36,77.333333,90,14,80.208333,98,3
9/13/16,0.022941,0.037,10,34,5.575,15.2,19,14,7.1,0,7.1,30,76.708333,87,14,79.916667,98,3
9/14/16,0.021353,0.039,11,36,8.679167,33.9,21,31,5.1,0,5.1,21,77.583333,91,14,74.041667,99,4
9/15/16,0.026059,0.051,11,47,11.966667,27.5,21,25,7.5,0,7.5,31,77.958333,92,13,72.125,98,4
9/16/16,0.035059,0.045,10,42,6.9625,23.2,0,22,9.3,0,9.3,39,77.375,89,14,72.75,98,4
9/17/16,0.021294,0.036,9,33,4.658333,15,23,14,9.2,0,9.2,38,75.541667,87,15,77.666667,98,6
9/18/16,0.008235,0.012,9,11,3.05,6.7,19,6,5.5,0,5.5,23,73.333333,77,13,96.291667,100,16
9/19/16,0.017647,0.032,11,30,8.716667,21.9,21,20,5.4,0,5.4,23,76.5,87,14,85.708333,100,0
9/20/16,0.021647,0.044,10,41,10.158333,38.6,19,36,6.5,0,6.5,27,75.416667,88,14,82.041667,99,4
9/21/16,0.024118,0.05,10,46,10.833333,35.4,19,33,8.1,0,8.1,34,76.25,88,13,78.458333,100,6
9/21/16,0.024118,0.05,10,46,10.833333,35.4,19,33,9.3,0,9.3,39,76.25,88,13,78.458333,100,6
9/22/16,0.020882,0.041,10,38,10.020833,32.6,19,30,6.3,0,6.3,26,76.208333,89,15,77.416667,99,5
9/23/16,0.019647,0.043,10,40,11.1875,34.1,19,32,6.8,0,6.8,28,75.833333,88,14,80.875,99,4
9/24/16,0.029824,0.062,10,74,12.320833,38.2,20,36,9.8,0,9.8,41,77.791667,90,12,77.583333,99,3
9/25/16,0.029235,0.052,10,48,7.045,13.2,0,12,10.6,0,10.6,44,77.666667,92,13,74.583333,100,6
9/26/16,0.029882,0.047,7,44,7.854167,18.7,20,17,10.9,0,10.9,45,76.708333,88,14,75.041667,96,6
9/27/16,0.021294,0.041,10,38,7.666667,21.8,10,20,8.4,0,8.4,35,75.583333,89,14,81.666667,100,21
9/28/16,0.022294,0.047,10,44,12.845833,32.6,19,30,8.3,0,8.3,35,72.916667,86,14,75.708333,100,0
9/29/16,0.021529,0.037,10,34,10.866667,20.4,20,19,6.9,0,6.9,29,65.666667,78,14,69.875,99,2
9/30/16,0.018941,0.04,10,37,14.158333,31.5,19,29,6.7,0,6.7,28,61.666667,74,14,73.583333,97,23
10/1/16,0.024824,0.05,11,46,9.875,21.8,20,20,NA,NA,NA,NA,63.791667,79,13,75.625,99,3
10/2/16,0.026706,0.057,10,58,13.22,38.1,19,36,12.8,0,12.8,52,65.875,80,12,76.791667,99,2
10/3/16,0.028118,0.056,10,54,13.691667,44.4,19,42,14,0,14,55,70.25,84,15,74.958333,99,5
10/3/16,0.028118,0.056,10,54,13.691667,44.4,19,42,13.1,0,13.1,53,70.25,84,15,74.958333,99,5
10/4/16,0.034588,0.047,10,44,6.875,15.4,7,14,10.7,0,10.7,45,71.083333,83,13,73.625,98,3
10/5/16,0.035941,0.049,10,45,6.475,16.9,20,15,5.6,0,5.6,23,69.541667,82,13,67.666667,90,2
10/6/16,0.032294,0.038,10,35,5.25,12.5,19,11,NA,NA,NA,NA,69.5,82,14,73.458333,93,3
10/7/16,0.010118,0.021,7,19,5.075,8.1,17,8,5.7,0,5.7,24,70.291667,76,12,86.5,100,17
10/8/16,0.033176,0.036,11,33,3.779167,5.2,8,5,3.2,0,3.2,13,73.916667,84,13,72.666667,100,2
10/9/16,0.026,0.041,10,38,6.7,15.1,23,14,4.6,0,4.6,19,65.166667,81,14,52.833333,84,6
10/10/16,0.024071,0.041,10,38,10.854167,27,20,25,3.1,0,3.1,13,59.916667,77,15,69.375,98,5
10/21/16,0.025111,0.028,15,26,NA,NA,NA,NA,4.2,0,4.2,18,NA,NA,NA,NA,NA,NA
10/22/16,0.017235,0.034,10,31,NA,NA,NA,NA,4.5,0,4.5,19,NA,NA,NA,NA,NA,NA
10/23/16,0.020529,0.044,10,41,NA,NA,NA,NA,7.7,0,7.7,32,NA,NA,NA,NA,NA,NA
10/24/16,0.021176,0.045,10,42,NA,NA,NA,NA,11.8,0,11.8,49,NA,NA,NA,NA,NA,NA
10/25/16,0.023765,0.048,10,44,NA,NA,NA,NA,11.7,0,11.7,49,NA,NA,NA,NA,NA,NA
10/26/16,0.025529,0.049,10,45,NA,NA,NA,NA,11.9,0,11.9,50,NA,NA,NA,NA,NA,NA
10/27/16,0.022235,0.045,10,42,NA,NA,NA,NA,11.2,0,11.2,47,NA,NA,NA,NA,NA,NA
10/28/16,0.022353,0.05,10,46,28,49.4,18,46,16.5,0,16.5,60,NA,NA,NA,NA,NA,NA
10/29/16,0.026706,0.058,11,61,21.125,59.2,19,56,17.4,0,17.4,62,NA,NA,NA,NA,NA,NA
10/30/16,0.022118,0.049,10,45,18.335,41.6,19,39,16.8,0,16.8,61,NA,NA,NA,NA,NA,NA
10/30/16,0.022118,0.049,10,45,18.335,41.6,19,39,16.7,0,16.7,61,NA,NA,NA,NA,NA,NA
10/31/16,0.022765,0.052,10,48,21.604167,57.1,18,54,14.7,0,14.7,56,NA,NA,NA,NA,NA,NA
11/1/16,0.023588,0.048,10,44,15.9625,42.3,20,40,15.2,0,15.2,58,NA,NA,NA,NA,NA,NA
11/2/16,0.016059,0.035,10,32,17.594737,37.4,19,35,11,0,11,46,68.727273,77,15,79.090909,98,23
11/3/16,0.017882,0.038,10,35,16.905,39.5,19,37,11.7,0,11.7,49,67.333333,83,13,75.041667,99,6
11/4/16,0.020529,0.04,10,37,16.625,32.3,22,30,9.7,0,9.7,40,66.666667,80,13,63.041667,89,6
11/5/16,0.018,0.04,9,37,18.979167,43.2,19,41,8.4,0,8.4,35,56.416667,72,14,70.041667,95,6
11/6/16,0.019235,0.044,10,41,18.275,40.4,19,38,11.3,0,11.3,47,55.208333,73,14,70.458333,98,4
11/7/16,0.020412,0.044,10,41,16.395833,38.5,19,36,9.3,0,9.3,39,54.958333,73,14,66.5,97,6
11/8/16,0.017706,0.038,11,35,18.9,39.9,20,37,9.6,0,9.6,40,52.541667,67,14,67.875,95,6
11/9/16,0.027059,0.036,11,33,14.291667,25.9,0,24,18.4,0,18.4,64,56.041667,69,13,63.291667,92,3
11/10/16,0.014471,0.033,10,31,21.320833,48.9,19,45,24.5,0,24.5,77,51.875,68,14,60.375,91,7
11/11/16,0.031,0.036,10,33,19.65,36.5,3,34,NA,NA,NA,NA,54.666667,70,13,53.041667,87,1
11/12/16,0.024941,0.032,8,30,7.504167,25,20,24,7.9,0,7.9,33,56.083333,62,13,52.333333,71,20
11/13/16,0.016765,0.033,8,31,5.325,14.6,22,13,8.6,0,8.6,36,49.25,55,0,67.958333,97,23
11/14/16,0.017176,0.039,10,36,20.2,51.4,19,48,47.3,0,47.3,130,48.875,67,13,74.666667,98,4
11/15/16,0.017059,0.04,10,37,25.653333,44.6,19,42,33.1,0,33.1,95,51.75,70,13,69.166667,97,3
11/16/16,0.017529,0.041,10,38,22.120833,42,20,40,NA,NA,NA,NA,54.25,72,14,68.041667,95,4
11/17/16,0.016,0.037,11,34,27.470833,52.1,19,49,13.5,0,13.5,54,55.416667,77,13,67.75,96,5
11/18/16,0.018941,0.043,11,40,26.641667,51.2,19,48,15.9,0,15.9,59,56.875,79,14,66.541667,97,4
11/19/16,0.029294,0.032,14,30,10.683333,37,0,35,NA,NA,NA,NA,51.125,60,12,57.333333,95,3
11/20/16,0.028,0.035,9,32,7.225,29.6,21,27,2.8,0,2.8,12,44.958333,56,14,32.791667,46,7
11/21/16,0.021059,0.029,10,27,11.608333,21.9,19,20,4.5,0,4.5,19,46.916667,62,14,29.666667,53,7
11/22/16,0.017765,0.04,10,37,21.729167,43,19,41,12.4,0,12.4,52,46.25,64,13,42.333333,73,7
11/23/16,0.028412,0.044,11,41,15.75,34.6,0,32,12.4,0,12.4,52,51.958333,68,15,62.791667,84,4
11/24/16,0.018765,0.04,10,37,13.8125,32.4,20,30,9.7,0,9.7,40,60.909091,75,14,74.863636,95,23
11/25/16,0.024,0.035,10,32,9.225,18,9,17,11.5,0,11.5,48,57.291667,73,13,71.75,98,6
11/26/16,0.016941,0.027,10,25,7.425,24.8,23,23,8.5,0,8.5,35,48.458333,62,14,60.458333,83,6
11/27/16,0.023647,0.035,10,32,13.885,24.2,0,23,10.2,0,10.2,43,44.083333,60,14,64,96,6
11/28/16,0.035471,0.039,14,36,5.69,24,5,23,8.1,0,8.1,34,57.565217,68,16,57.913043,69,9
11/29/16,0.014,0.021,7,19,6.189474,15.5,17,14,5.5,0,5.5,23,63.333333,68,0,94.208333,99,4
11/30/16,0.014471,0.023,8,21,4.9,15.7,19,14,4.3,0,4.3,18,64.857143,72,12,91.809524,100,19
12/1/16,0.012647,0.026,10,24,16.741176,29.2,20,27,5.5,0,5.5,23,47.125,58,14,74.416667,98,3
12/2/16,0.013235,0.029,10,27,20.1,36.3,19,34,5.6,0,5.6,23,45.916667,61,13,63.916667,90,4
12/3/16,0.014941,0.023,10,21,16.5,23.5,20,22,8.9,0,8.9,37,46.5,58,13,76.333333,98,19
12/4/16,0.016706,0.02,7,19,4.32,9.2,0,8,6,0,6,25,45.041667,46,0,97.291667,100,23
12/5/16,0.007235,0.014,21,13,10.385,22.2,16,21,4.2,0,4.2,18,48.458333,52,15,98.458333,100,14
12/6/16,0.006824,0.011,7,10,8.588889,19.9,16,18,2,0,2,8,54.083333,58,15,97.958333,100,1
12/7/16,0.012235,0.018,10,17,12.7875,23.6,19,22,5.3,0,5.3,22,50.541667,61,14,82.916667,98,7
12/8/16,0.018235,0.023,11,21,9.933333,15.4,20,14,4.6,0,4.6,19,42.916667,47,11,62.291667,87,0
12/9/16,0.013,0.02,10,19,11.254167,24,19,23,4.3,0,4.3,18,34.583333,44,13,53.458333,69,23
12/10/16,0.012824,0.026,10,24,19.95,31.7,21,29,11,0,11,46,34.5,49,14,61.958333,86,7
12/11/16,0.016882,0.023,10,21,15.93,28.6,0,26,14.3,0,14.3,56,37.541667,49,15,68.208333,92,4
12/12/16,0.007529,0.014,11,13,17.975,28.9,21,26,9.9,0,9.9,41,50.625,63,13,79.75,97,22
12/13/16,0.003176,0.005,8,5,15.383333,23.7,6,22,8.9,0,8.9,37,50.291667,52,15,99,100,7
12/14/16,0.008882,0.015,9,14,17.458333,33.2,18,31,7,0,7,29,48.208333,57,15,83.625,100,0
12/14/16,0.008882,0.015,9,14,17.458333,33.2,18,31,5.9,0,5.9,25,48.208333,57,15,83.625,100,0
12/15/16,0.019059,0.028,10,26,13.957895,27.9,0,25,NA,NA,NA,NA,37.458333,44,12,53.666667,93,0
12/16/16,0.026647,0.03,9,28,13.15,36,1,34,NA,NA,NA,NA,36.125,47,14,46.291667,65,3
12/17/16,0.015647,0.021,23,19,7.466667,20.2,21,19,10.5,0,10.5,44,47.125,64,23,76.125,91,22
12/18/16,0.011765,0.024,7,22,5.15,12,18,11,NA,NA,NA,NA,54.958333,71,9,88.458333,97,19
12/19/16,0.004471,0.009,23,8,12.935,16.8,20,15,NA,NA,NA,NA,40.25,48,14,85.5,96,0
12/20/16,0.007059,0.015,8,14,12.204167,24.4,18,23,8.3,0,8.3,35,42.333333,48,14,87.083333,98,21
12/21/16,0.009706,0.02,10,19,19.821053,38.3,18,36,NA,NA,NA,NA,44.5,63,14,69.791667,99,1
12/22/16,0.019824,0.031,10,29,20.083333,32,2,30,NA,NA,NA,NA,52.958333,65,13,60.666667,86,5
12/23/16,0.031,0.037,10,34,12.9625,28.6,3,26,NA,NA,NA,NA,49.291667,62,14,57.625,91,7
12/24/16,0.018588,0.035,11,32,9.341667,22.5,21,21,12.4,0,12.4,52,56.583333,71,14,72.958333,95,23
12/25/16,0.024,0.031,11,29,7.47,15.5,10,14,NA,NA,NA,NA,59.125,74,13,83.041667,98,3
12/26/16,0.010647,0.019,7,18,3.879167,6.1,17,6,10.3,0,10.3,43,57.291667,60,0,94.416667,100,18
12/26/16,0.010647,0.019,7,18,3.879167,6.1,17,6,10.2,0,10.2,43,57.291667,60,0,94.416667,100,18
12/27/16,0.010471,0.014,10,13,6.883333,13.2,18,12,NA,NA,NA,NA,61.75,71,13,91.833333,100,0
12/28/16,0.012588,0.019,10,18,18.1875,24.4,12,23,NA,NA,NA,NA,55.5,65,15,75.041667,97,1
12/29/16,0.030235,0.034,11,31,5.504167,8.9,20,8,5.2,0,5.2,22,55.708333,65,3,60.958333,99,5
12/30/16,0.018353,0.033,9,31,10.170833,32.7,23,30,NA,NA,NA,NA,41.875,51,13,42.916667,70,23
12/31/16,0.017583,0.02,11,19,15.641667,32.1,0,30,NA,NA,NA,NA,38.416667,47,11,78.125,98,23
1/1/17,0.008882,0.013,7,12,6.125,9.7,18,8,8.5,0,8.5,35,46.833333,50,23,99.75,100,4
1/2/17,0.003118,0.005,19,5,9.6,17.1,19,16,NA,NA,NA,NA,53.125,56,21,100,100,0
1/3/17,0.014824,0.02,10,19,11.808333,23.7,8,22,NA,NA,NA,NA,58.541667,63,12,93.875,100,0
1/4/17,0.012647,0.016,10,15,8.27,14.7,20,13,4.2,0,4.2,18,48.5,54,0,76.583333,99,1
1/5/17,0.014647,0.02,10,19,16.111111,24.7,2,23,NA,NA,NA,NA,43.375,57,14,65.875,95,7
1/6/17,0.012176,0.016,23,15,11.616667,15.5,7,14,NA,NA,NA,NA,37,46,0,79.25,99,23
1/7/17,0.025882,0.027,10,25,4.925,7.6,18,7,8.6,0,8.6,36,27.208333,33,0,78.208333,98,0
1/8/17,0.020706,0.031,9,29,7.945,18.5,20,17,NA,NA,NA,NA,25.791667,35,14,54.833333,73,6
1/9/17,0.018118,0.033,10,31,15.225,32.2,20,30,NA,NA,NA,NA,33.375,45,15,49.166667,72,5
1/10/17,0.034765,0.037,19,34,12.425,43.7,6,41,NA,NA,NA,NA,43.833333,57,14,60.791667,74,7
1/11/17,0.030118,0.038,10,35,7.345833,31.6,19,29,NA,NA,NA,NA,60.708333,69,13,61.75,75,8
1/12/17,0.018,0.037,11,34,13.5625,34.8,7,32,NA,NA,NA,NA,57.45,72,15,78.95,97,6
1/13/17,0.010647,0.025,10,23,14.975,35.1,18,33,13,0,13,53,58.25,73,13,85.708333,98,1
1/14/17,0.011941,0.027,11,25,13.745833,33.6,11,31,15.2,0,15.2,58,59,74,14,83.416667,100,7
1/15/17,0.014941,0.034,11,31,13.475,36.1,19,34,18,0,18,63,57.708333,73,14,78.083333,99,5
1/16/17,0.015471,0.026,11,24,7.966667,18,0,17,16,0,16,59,57.083333,70,15,84.208333,98,6
1/17/17,0.022529,0.032,11,30,9.083333,51.6,6,48,11.2,0,11.2,47,62.125,74,13,80,99,6
1/18/17,0.013118,0.027,11,25,12.2375,28,21,26,NA,NA,NA,NA,62.958333,70,14,77.583333,94,9
1/19/17,0.023,0.031,11,29,10.741667,23.6,0,22,11.3,0,11.3,47,59.714286,74,15,77,99,23
1/19/17,0.023,0.031,11,29,10.741667,23.6,0,22,11.5,0,11.5,48,59.714286,74,15,77,99,23
1/20/17,0.015059,0.027,10,25,7.7,22.8,21,21,NA,NA,NA,NA,64.916667,73,13,81.458333,100,1
1/21/17,0.011588,0.021,10,19,7.3125,13.4,19,12,NA,NA,NA,NA,59.166667,62,6,98.333333,100,4
1/22/17,0.031824,0.04,20,37,2.1,7.1,0,7,2.3,0,2.3,10,57.208333,62,15,96.958333,100,0
1/23/17,0.022176,0.025,17,23,5.416667,11.7,8,10,NA,NA,NA,NA,51.5,56,12,87.875,100,5
1/24/17,0.013588,0.028,10,26,10.916667,32.2,20,30,NA,NA,NA,NA,50.458333,61,15,69.5,92,23
1/25/17,0.03,0.042,12,39,12.820833,30.7,10,28,8.6,0,8.6,36,53.666667,71,13,70.333333,98,4
1/26/17,0.027353,0.035,10,32,4.925,10.8,21,9,NA,NA,NA,NA,53.791667,63,0,62.416667,99,3
1/27/17,0.023059,0.029,10,27,8.258333,17.8,6,16,NA,NA,NA,NA,39.791667,47,13,62.75,86,6
1/28/17,0.033706,0.04,10,37,7.008333,14,19,13,3.4,0,3.4,14,41.5,53,14,50.625,79,5
1/29/17,0.032059,0.037,11,34,6.635,13.2,5,12,NA,NA,NA,NA,42.625,52,13,54.375,74,6
1/30/17,0.017529,0.037,10,34,15.747368,41.7,20,39,NA,NA,NA,NA,42.75,57,15,59.041667,84,7
1/31/17,0.029,0.046,13,43,21.7625,51.9,22,48,12.2,0,12.2,51,51.833333,72,15,58.75,92,3
1/31/17,0.029,0.046,13,43,21.7625,51.9,22,48,12.8,0,12.8,52,51.833333,72,15,58.75,92,3
2/1/17,0.019471,0.037,10,34,20.8,45.6,21,42,NA,NA,NA,NA,56.75,69,14,67.5,89,7
2/2/17,0.017882,0.027,10,25,19.080952,36.3,0,34,NA,NA,NA,NA,53.125,67,12,81.833333,98,6
2/3/17,0.026235,0.031,14,29,10.475,17.6,7,16,5.6,0,5.6,23,47.208333,57,13,62.791667,96,0
